step,id,pos,state
23,8,"(8,)",0
23,9,"(9,)",0
23,10,"(10,)",0
23,11,"(11,)",0
23,12,"(12,)",0
23,13,"(13,)",0
23,14,"(14,)",0
23,15,"(15,)",0
23,16,"(16,)",0
23,17,"(17,)",0
23,18,"(18,)",0
23,19,"(19,)",0
23,20,"(20,)",0
23,21,"(21,)",0
23,22,"(22,)",0
23,23,"(23,)",0
23,24,"(24,)",0
23,25,"(25,)",0
23,26,"(26,)",0
23,27,"(27,)",0
23,28,"(28,)",0
23,29,"(29,)",0
23,30,"(30,)",0
23,31,"(31,)",0
23,32,"(32,)",0
23,33,"(33,)",0
23,34,"(34,)",0
23,35,"(35,)",0
23,36,"(36,)",0
23,37,"(37,)",0
23,38,"(38,)",0
23,39,"(39,)",0
23,40,"(40,)",0
23,41,"(41,)",0
23,42,"(42,)",0
23,43,"(43,)",0
23,44,"(44,)",0
23,45,"(45,)",0
23,46,"(46,)",0
23,47,"(47,)",0
23,48,"(48,)",0
23,49,"(49,)",0
23,50,"(50,)",0
23,51,"(51,)",0
23,52,"(52,)",0
23,53,"(53,)",0
23,54,"(54,)",0
23,55,"(55,)",0
23,56,"(56,)",0
23,57,"(57,)",1
23,58,"(58,)",1
23,59,"(59,)",1
23,60,"(60,)",0
23,61,"(61,)",1
23,62,"(62,)",1
23,63,"(63,)",1
23,64,"(64,)",1
23,65,"(65,)",1
23,66,"(66,)",0
23,67,"(67,)",1
23,68,"(68,)",1
23,69,"(69,)",1
23,70,"(70,)",1
23,71,"(71,)",1
23,72,"(72,)",0
23,73,"(73,)",1
23,74,"(74,)",1
23,75,"(75,)",1
23,76,"(76,)",0
23,77,"(77,)",1
23,78,"(78,)",1
23,79,"(79,)",1
23,80,"(80,)",0
23,81,"(81,)",1
23,82,"(82,)",0
23,83,"(83,)",1
23,84,"(84,)",1
23,85,"(85,)",1
23,86,"(86,)",1
23,87,"(87,)",1
23,88,"(88,)",1
23,89,"(89,)",1
23,90,"(90,)",0
23,91,"(91,)",1
23,92,"(92,)",0
23,93,"(93,)",1
23,94,"(94,)",0
23,95,"(95,)",1
23,96,"(96,)",1
23,97,"(97,)",1
23,98,"(98,)",0
23,99,"(99,)",1
23,100,"(100,)",1
23,101,"(101,)",1
24,1,"(1,)",0
24,2,"(2,)",0
24,3,"(3,)",0
24,4,"(4,)",0
24,5,"(5,)",0
24,6,"(6,)",0
24,7,"(7,)",0
24,8,"(8,)",0
24,9,"(9,)",0
24,10,"(10,)",0
24,11,"(11,)",0
24,12,"(12,)",0
24,13,"(13,)",0
24,14,"(14,)",0
24,15,"(15,)",0
24,16,"(16,)",0
24,17,"(17,)",0
24,18,"(18,)",0
24,19,"(19,)",0
24,20,"(20,)",0
24,21,"(21,)",0
24,22,"(22,)",0
24,23,"(23,)",0
24,24,"(24,)",0
24,25,"(25,)",0
24,26,"(26,)",0
24,27,"(27,)",0
24,28,"(28,)",0
24,29,"(29,)",0
24,30,"(30,)",0
24,31,"(31,)",0
24,32,"(32,)",0
24,33,"(33,)",0
24,34,"(34,)",0
24,35,"(35,)",0
24,36,"(36,)",0
24,37,"(37,)",0
24,38,"(38,)",0
24,39,"(39,)",0
24,40,"(40,)",0
24,41,"(41,)",0
24,42,"(42,)",0
24,43,"(43,)",0
24,44,"(44,)",0
24,45,"(45,)",0
24,46,"(46,)",0
24,47,"(47,)",0
24,48,"(48,)",0
24,49,"(49,)",0
24,50,"(50,)",0
24,51,"(51,)",0
24,52,"(52,)",0
24,53,"(53,)",1
24,54,"(54,)",1
24,55,"(55,)",1
24,56,"(56,)",1
24,57,"(57,)",1
24,58,"(58,)",0
24,59,"(59,)",1
24,60,"(60,)",1
24,61,"(61,)",1
24,62,"(62,)",0
24,63,"(63,)",1
24,64,"(64,)",0
24,65,"(65,)",1
24,66,"(66,)",1
24,67,"(67,)",1
24,68,"(68,)",0
24,69,"(69,)",1
24,70,"(70,)",0
24,71,"(71,)",1
24,72,"(72,)",1
24,73,"(73,)",1
24,74,"(74,)",0
24,75,"(75,)",1
24,76,"(76,)",1
24,77,"(77,)",1
24,78,"(78,)",0
24,79,"(79,)",1
24,80,"(80,)",1
24,81,"(81,)",1
24,82,"(82,)",1
24,83,"(83,)",1
24,84,"(84,)",0
24,85,"(85,)",1
24,86,"(86,)",0
24,87,"(87,)",1
24,88,"(88,)",0
24,89,"(89,)",1
24,90,"(90,)",1
24,91,"(91,)",1
24,92,"(92,)",1
24,93,"(93,)",1
24,94,"(94,)",1
24,95,"(95,)",1
24,96,"(96,)",0
24,97,"(97,)",1
24,98,"(98,)",1
24,99,"(99,)",1
24,100,"(100,)",0
24,101,"(101,)",1
25,1,"(1,)",0
25,2,"(2,)",0
25,3,"(3,)",0
25,4,"(4,)",0
25,5,"(5,)",0
25,6,"(6,)",0
25,7,"(7,)",0
25,8,"(8,)",0
25,9,"(9,)",0
25,10,"(10,)",0
25,11,"(11,)",0
25,12,"(12,)",0
25,13,"(13,)",0
25,14,"(14,)",0
25,15,"(15,)",0
25,16,"(16,)",0
25,17,"(17,)",0
25,18,"(18,)",0
25,19,"(19,)",0
25,20,"(20,)",0
25,21,"(21,)",0
25,22,"(22,)",0
25,23,"(23,)",0
25,24,"(24,)",0
25,25,"(25,)",0
25,26,"(26,)",0
25,27,"(27,)",0
25,28,"(28,)",0
25,29,"(29,)",0
25,30,"(30,)",0
25,31,"(31,)",0
25,32,"(32,)",0
25,33,"(33,)",0
25,34,"(34,)",0
25,35,"(35,)",0
25,36,"(36,)",0
25,37,"(37,)",0
25,38,"(38,)",0
25,39,"(39,)",0
25,40,"(40,)",0
25,41,"(41,)",0
25,42,"(42,)",0
25,43,"(43,)",0
25,44,"(44,)",0
25,45,"(45,)",0
25,46,"(46,)",0
25,47,"(47,)",0
25,48,"(48,)",0
25,49,"(49,)",0
25,50,"(50,)",0
25,51,"(51,)",1
25,52,"(52,)",1
25,53,"(53,)",1
25,54,"(54,)",0
25,55,"(55,)",1
25,56,"(56,)",0
25,57,"(57,)",1
25,58,"(58,)",1
25,59,"(59,)",1
25,60,"(60,)",0
25,61,"(61,)",1
25,62,"(62,)",1
25,63,"(63,)",1
25,64,"(64,)",1
25,65,"(65,)",1
25,66,"(66,)",0
25,67,"(67,)",1
25,68,"(68,)",1
25,69,"(69,)",1
25,70,"(70,)",1
25,71,"(71,)",1
25,72,"(72,)",0
25,73,"(73,)",1
25,74,"(74,)",1
25,75,"(75,)",1
25,76,"(76,)",0
25,77,"(77,)",1
25,78,"(78,)",1
25,79,"(79,)",1
25,80,"(80,)",0
25,81,"(81,)",1
25,82,"(82,)",0
25,83,"(83,)",1
25,84,"(84,)",1
25,85,"(85,)",1
25,86,"(86,)",1
25,87,"(87,)",1
25,88,"(88,)",1
25,89,"(89,)",1
25,90,"(90,)",0
25,91,"(91,)",1
25,92,"(92,)",0
25,93,"(93,)",1
25,94,"(94,)",0
25,95,"(95,)",1
25,96,"(96,)",1
25,97,"(97,)",1
25,98,"(98,)",0
25,99,"(99,)",1
25,100,"(100,)",1
25,101,"(101,)",1
26,1,"(1,)",0
26,2,"(2,)",0
26,3,"(3,)",0
26,4,"(4,)",0
26,5,"(5,)",0
26,6,"(6,)",0
26,7,"(7,)",0
26,8,"(8,)",0
26,9,"(9,)",0
26,10,"(10,)",0
26,11,"(11,)",0
26,12,"(12,)",0
26,13,"(13,)",0
26,14,"(14,)",0
26,15,"(15,)",0
26,16,"(16,)",0
26,17,"(17,)",0
26,18,"(18,)",0
26,19,"(19,)",0
26,20,"(20,)",0
26,21,"(21,)",0
26,22,"(22,)",0
26,23,"(23,)",0
26,24,"(24,)",0
26,25,"(25,)",0
26,26,"(26,)",0
26,27,"(27,)",0
26,28,"(28,)",0
26,29,"(29,)",0
26,30,"(30,)",0
26,31,"(31,)",0
26,32,"(32,)",0
26,33,"(33,)",0
26,34,"(34,)",0
26,35,"(35,)",0
26,36,"(36,)",0
26,37,"(37,)",0
26,38,"(38,)",0
26,39,"(39,)",0
26,40,"(40,)",0
26,41,"(41,)",0
26,42,"(42,)",0
26,43,"(43,)",0
26,44,"(44,)",0
26,45,"(45,)",0
26,46,"(46,)",0
26,47,"(47,)",0
26,48,"(48,)",1
26,49,"(49,)",1
26,50,"(50,)",1
26,51,"(51,)",1
26,52,"(52,)",0
26,53,"(53,)",1
26,54,"(54,)",1
26,55,"(55,)",1
26,56,"(56,)",1
26,57,"(57,)",1
26,58,"(58,)",0
26,59,"(59,)",1
26,60,"(60,)",1
26,61,"(61,)",1
26,62,"(62,)",0
26,63,"(63,)",1
26,64,"(64,)",0
26,65,"(65,)",1
26,66,"(66,)",1
26,67,"(67,)",1
26,68,"(68,)",0
26,69,"(69,)",1
26,70,"(70,)",0
26,71,"(71,)",1
26,72,"(72,)",1
26,73,"(73,)",1
26,74,"(74,)",0
26,75,"(75,)",1
26,76,"(76,)",1
26,77,"(77,)",1
26,78,"(78,)",0
26,79,"(79,)",1
26,80,"(80,)",1
26,81,"(81,)",1
26,82,"(82,)",1
26,83,"(83,)",1
26,84,"(84,)",0
26,85,"(85,)",1
26,86,"(86,)",0
26,87,"(87,)",1
26,88,"(88,)",0
26,89,"(89,)",1
26,90,"(90,)",1
26,91,"(91,)",1
26,92,"(92,)",1
26,93,"(93,)",1
26,94,"(94,)",1
26,95,"(95,)",1
26,96,"(96,)",0
26,97,"(97,)",1
26,98,"(98,)",1
26,99,"(99,)",1
26,100,"(100,)",0
26,101,"(101,)",1
27,1,"(1,)",0
27,2,"(2,)",0
27,3,"(3,)",0
27,4,"(4,)",0
27,5,"(5,)",0
27,6,"(6,)",0
27,7,"(7,)",0
27,8,"(8,)",0
27,9,"(9,)",0
27,10,"(10,)",0
27,11,"(11,)",0
27,12,"(12,)",0
27,13,"(13,)",0
27,14,"(14,)",0
27,15,"(15,)",0
27,16,"(16,)",0
27,17,"(17,)",0
27,18,"(18,)",0
27,19,"(19,)",0
27,20,"(20,)",0
27,21,"(21,)",0
27,22,"(22,)",0
27,23,"(23,)",0
27,24,"(24,)",0
27,25,"(25,)",0
27,26,"(26,)",0
27,27,"(27,)",0
27,28,"(28,)",0
27,29,"(29,)",0
27,30,"(30,)",0
27,31,"(31,)",0
27,32,"(32,)",0
27,33,"(33,)",0
27,34,"(34,)",0
27,35,"(35,)",0
27,36,"(36,)",0
27,37,"(37,)",0
27,38,"(38,)",0
27,39,"(39,)",0
27,40,"(40,)",0
27,41,"(41,)",0
27,42,"(42,)",0
27,43,"(43,)",0
27,44,"(44,)",0
27,45,"(45,)",0
27,46,"(46,)",0
27,47,"(47,)",1
27,48,"(48,)",0
27,49,"(49,)",1
27,50,"(50,)",0
27,51,"(51,)",1
27,52,"(52,)",1
27,53,"(53,)",1
27,54,"(54,)",0
27,55,"(55,)",1
27,56,"(56,)",0
27,57,"(57,)",1
27,58,"(58,)",1
27,59,"(59,)",1
27,60,"(60,)",0
27,61,"(61,)",1
27,62,"(62,)",1
27,63,"(63,)",1
27,64,"(64,)",1
27,65,"(65,)",1
27,66,"(66,)",0
27,67,"(67,)",1
27,68,"(68,)",1
27,69,"(69,)",1
27,70,"(70,)",1
27,71,"(71,)",1
27,72,"(72,)",0
27,73,"(73,)",1
27,74,"(74,)",1
27,75,"(75,)",1
27,76,"(76,)",0
27,77,"(77,)",1
27,78,"(78,)",1
27,79,"(79,)",1
27,80,"(80,)",0
27,81,"(81,)",1
27,82,"(82,)",0
27,83,"(83,)",1
27,84,"(84,)",1
27,85,"(85,)",1
27,86,"(86,)",1
27,87,"(87,)",1
27,88,"(88,)",1
27,89,"(89,)",1
27,90,"(90,)",0
27,91,"(91,)",1
27,92,"(92,)",0
27,93,"(93,)",1
27,94,"(94,)",0
27,95,"(95,)",1
27,96,"(96,)",1
27,97,"(97,)",1
27,98,"(98,)",0
27,99,"(99,)",1
27,100,"(100,)",1
27,101,"(101,)",1
28,1,"(1,)",0
28,2,"(2,)",0
28,3,"(3,)",0
28,4,"(4,)",0
28,5,"(5,)",0
28,6,"(6,)",0
28,7,"(7,)",0
28,8,"(8,)",0
28,9,"(9,)",0
28,10,"(10,)",0
28,11,"(11,)",0
28,12,"(12,)",0
28,13,"(13,)",0
28,14,"(14,)",0
28,15,"(15,)",0
28,16,"(16,)",0
28,17,"(17,)",0
28,18,"(18,)",0
28,19,"(19,)",0
28,20,"(20,)",0
28,21,"(21,)",0
28,22,"(22,)",0
28,23,"(23,)",0
28,24,"(24,)",0
28,25,"(25,)",0
28,26,"(26,)",0
28,27,"(27,)",0
28,28,"(28,)",0
28,29,"(29,)",0
28,30,"(30,)",0
28,31,"(31,)",0
28,32,"(32,)",0
28,33,"(33,)",0
28,34,"(34,)",0
28,35,"(35,)",0
28,36,"(36,)",0
28,37,"(37,)",0
28,38,"(38,)",0
28,39,"(39,)",0
28,40,"(40,)",0
28,41,"(41,)",0
28,42,"(42,)",0
28,43,"(43,)",0
28,44,"(44,)",0
28,45,"(45,)",0
28,46,"(46,)",1
28,47,"(47,)",1
28,48,"(48,)",1
28,49,"(49,)",1
28,50,"(50,)",1
28,51,"(51,)",1
28,52,"(52,)",0
28,53,"(53,)",1
28,54,"(54,)",1
28,55,"(55,)",1
28,56,"(56,)",1
28,57,"(57,)",1
28,58,"(58,)",0
28,59,"(59,)",1
28,60,"(60,)",1
28,61,"(61,)",1
28,62,"(62,)",0
28,63,"(63,)",1
28,64,"(64,)",0
28,65,"(65,)",1
28,66,"(66,)",1
28,67,"(67,)",1
28,68,"(68,)",0
28,69,"(69,)",1
28,70,"(70,)",0
28,71,"(71,)",1
28,72,"(72,)",1
28,73,"(73,)",1
28,74,"(74,)",0
28,75,"(75,)",1
28,76,"(76,)",1
28,77,"(77,)",1
28,78,"(78,)",0
28,79,"(79,)",1
28,80,"(80,)",1
28,81,"(81,)",1
28,82,"(82,)",1
28,83,"(83,)",1
28,84,"(84,)",0
28,85,"(85,)",1
28,86,"(86,)",0
28,87,"(87,)",1
28,88,"(88,)",0
28,89,"(89,)",1
28,90,"(90,)",1
28,91,"(91,)",1
28,92,"(92,)",1
28,93,"(93,)",1
28,94,"(94,)",1
28,95,"(95,)",1
28,96,"(96,)",0
28,97,"(97,)",1
28,98,"(98,)",1
28,99,"(99,)",1
28,100,"(100,)",0
28,101,"(101,)",1
29,1,"(1,)",0
29,2,"(2,)",0
29,3,"(3,)",0
29,4,"(4,)",0
29,5,"(5,)",0
29,6,"(6,)",0
29,7,"(7,)",0
29,8,"(8,)",0
29,9,"(9,)",0
29,10,"(10,)",0
29,11,"(11,)",0
29,12,"(12,)",0
29,13,"(13,)",0
29,14,"(14,)",0
29,15,"(15,)",0
29,16,"(16,)",0
29,17,"(17,)",0
29,18,"(18,)",0
29,19,"(19,)",0
29,20,"(20,)",0
29,21,"(21,)",0
29,22,"(22,)",0
29,23,"(23,)",0
29,24,"(24,)",0
29,25,"(25,)",0
29,26,"(26,)",0
29,27,"(27,)",0
29,28,"(28,)",0
29,29,"(29,)",0
29,30,"(30,)",0
29,31,"(31,)",0
29,32,"(32,)",0
29,33,"(33,)",0
29,34,"(34,)",0
29,35,"(35,)",0
29,36,"(36,)",0
29,37,"(37,)",0
29,38,"(38,)",0
29,39,"(39,)",0
29,40,"(40,)",0
29,41,"(41,)",0
29,42,"(42,)",0
29,43,"(43,)",0
29,44,"(44,)",1
29,45,"(45,)",1
29,46,"(46,)",0
29,47,"(47,)",1
29,48,"(48,)",0
29,49,"(49,)",1
29,50,"(50,)",0
29,51,"(51,)",1
29,52,"(52,)",1
29,53,"(53,)",1
29,54,"(54,)",0
29,55,"(55,)",1
29,56,"(56,)",0
29,57,"(57,)",1
29,58,"(58,)",1
29,59,"(59,)",1
29,60,"(60,)",0
29,61,"(61,)",1
29,62,"(62,)",1
29,63,"(63,)",1
29,64,"(64,)",1
29,65,"(65,)",1
29,66,"(66,)",0
29,67,"(67,)",1
29,68,"(68,)",1
29,69,"(69,)",1
29,70,"(70,)",1
29,71,"(71,)",1
29,72,"(72,)",0
29,73,"(73,)",1
29,74,"(74,)",1
29,75,"(75,)",1
29,76,"(76,)",0
29,77,"(77,)",1
29,78,"(78,)",1
29,79,"(79,)",1
29,80,"(80,)",0
29,81,"(81,)",1
29,82,"(82,)",0
29,83,"(83,)",1
29,84,"(84,)",1
29,85,"(85,)",1
29,86,"(86,)",1
29,87,"(87,)",1
29,88,"(88,)",1
29,89,"(89,)",1
29,90,"(90,)",0
29,91,"(91,)",1
29,92,"(92,)",0
29,93,"(93,)",1
29,94,"(94,)",0
29,95,"(95,)",1
29,96,"(96,)",1
29,97,"(97,)",1
29,98,"(98,)",0
29,99,"(99,)",1
29,100,"(100,)",1
29,101,"(101,)",1
30,1,"(1,)",0
30,2,"(2,)",0
30,3,"(3,)",0
30,4,"(4,)",0
30,5,"(5,)",0
30,6,"(6,)",0
30,7,"(7,)",0
30,8,"(8,)",0
30,9,"(9,)",0
30,10,"(10,)",0
30,11,"(11,)",0
30,12,"(12,)",0
30,13,"(13,)",0
30,14,"(14,)",0
30,15,"(15,)",0
30,16,"(16,)",0
30,17,"(17,)",0
30,18,"(18,)",0
30,19,"(19,)",0
30,20,"(20,)",0
30,21,"(21,)",0
30,22,"(22,)",0
30,23,"(23,)",0
30,24,"(24,)",0
30,25,"(25,)",0
30,26,"(26,)",0
30,27,"(27,)",0
30,28,"(28,)",0
30,29,"(29,)",0
30,30,"(30,)",0
30,31,"(31,)",0
30,32,"(32,)",0
30,33,"(33,)",0
30,34,"(34,)",0
30,35,"(35,)",0
30,36,"(36,)",0
30,37,"(37,)",0
30,38,"(38,)",0
30,39,"(39,)",0
30,40,"(40,)",0
30,41,"(41,)",0
30,42,"(42,)",1
30,43,"(43,)",1
30,44,"(44,)",0
30,45,"(45,)",1
30,46,"(46,)",1
30,47,"(47,)",1
30,48,"(48,)",1
30,49,"(49,)",1
30,50,"(50,)",1
30,51,"(51,)",1
30,52,"(52,)",0
30,53,"(53,)",1
30,54,"(54,)",1
30,55,"(55,)",1
30,56,"(56,)",1
30,57,"(57,)",1
30,58,"(58,)",0
30,59,"(59,)",1
30,60,"(60,)",1
30,61,"(61,)",1
30,62,"(62,)",0
30,63,"(63,)",1
30,64,"(64,)",0
30,65,"(65,)",1
30,66,"(66,)",1
30,67,"(67,)",1
30,68,"(68,)",0
30,69,"(69,)",1
30,70,"(70,)",0
30,71,"(71,)",1
30,72,"(72,)",1
30,73,"(73,)",1
30,74,"(74,)",0
30,75,"(75,)",1
30,76,"(76,)",1
30,77,"(77,)",1
30,78,"(78,)",0
30,79,"(79,)",1
30,80,"(80,)",1
30,81,"(81,)",1
30,82,"(82,)",1
30,83,"(83,)",1
30,84,"(84,)",0
30,85,"(85,)",1
30,86,"(86,)",0
30,87,"(87,)",1
30,88,"(88,)",0
30,89,"(89,)",1
30,90,"(90,)",1
30,91,"(91,)",1
30,92,"(92,)",1
30,93,"(93,)",1
30,94,"(94,)",1
30,95,"(95,)",1
30,96,"(96,)",0
30,97,"(97,)",1
30,98,"(98,)",1
30,99,"(99,)",1
30,100,"(100,)",0
30,101,"(101,)",1
31,1,"(1,)",0
31,2,"(2,)",0
31,3,"(3,)",0
31,4,"(4,)",0
31,5,"(5,)",0
31,6,"(6,)",0
31,7,"(7,)",0
31,8,"(8,)",0
31,9,"(9,)",0
31,10,"(10,)",0
31,11,"(11,)",0
31,12,"(12,)",0
31,13,"(13,)",0
31,14,"(14,)",0
31,15,"(15,)",0
31,16,"(16,)",0
31,17,"(17,)",0
31,18,"(18,)",0
31,19,"(19,)",0
31,20,"(20,)",0
31,21,"(21,)",0
31,22,"(22,)",0
31,23,"(23,)",0
31,24,"(24,)",0
31,25,"(25,)",0
31,26,"(26,)",0
31,27,"(27,)",0
31,28,"(28,)",0
31,29,"(29,)",0
31,30,"(30,)",0
31,31,"(31,)",0
31,32,"(32,)",0
31,33,"(33,)",0
31,34,"(34,)",0
31,35,"(35,)",0
31,36,"(36,)",0
31,37,"(37,)",0
31,38,"(38,)",0
31,39,"(39,)",0
31,40,"(40,)",1
31,41,"(41,)",1
31,42,"(42,)",0
31,43,"(43,)",1
31,44,"(44,)",1
31,45,"(45,)",1
31,46,"(46,)",0
31,47,"(47,)",1
31,48,"(48,)",0
31,49,"(49,)",1
31,50,"(50,)",0
31,51,"(51,)",1
31,52,"(52,)",1
31,53,"(53,)",1
31,54,"(54,)",0
31,55,"(55,)",1
31,56,"(56,)",0
31,57,"(57,)",1
31,58,"(58,)",1
31,59,"(59,)",1
31,60,"(60,)",0
31,61,"(61,)",1
31,62,"(62,)",1
31,63,"(63,)",1
31,64,"(64,)",1
31,65,"(65,)",1
31,66,"(66,)",0
31,67,"(67,)",1
31,68,"(68,)",1
31,69,"(69,)",1
31,70,"(70,)",1
31,71,"(71,)",1
31,72,"(72,)",0
31,73,"(73,)",1
31,74,"(74,)",1
31,75,"(75,)",1
31,76,"(76,)",0
31,77,"(77,)",1
31,78,"(78,)",1
31,79,"(79,)",1
31,80,"(80,)",0
31,81,"(81,)",1
31,82,"(82,)",0
31,83,"(83,)",1
31,84,"(84,)",1
31,85,"(85,)",1
31,86,"(86,)",1
31,87,"(87,)",1
31,88,"(88,)",1
31,89,"(89,)",1
31,90,"(90,)",0
31,91,"(91,)",1
31,92,"(92,)",0
31,93,"(93,)",1
31,94,"(94,)",0
31,95,"(95,)",1
31,96,"(96,)",1
31,97,"(97,)",1
31,98,"(98,)",0
31,99,"(99,)",1
31,100,"(100,)",1
31,101,"(101,)",1
32,1,"(1,)",0
32,2,"(2,)",0
32,3,"(3,)",0
32,4,"(4,)",0
32,5,"(5,)",0
32,6,"(6,)",0
32,7,"(7,)",0
32,8,"(8,)",0
32,9,"(9,)",0
32,10,"(10,)",0
32,11,"(11,)",0
32,12,"(12,)",0
32,13,"(13,)",0
32,14,"(14,)",0
32,15,"(15,)",0
32,16,"(16,)",0
32,17,"(17,)",0
32,18,"(18,)",0
32,19,"(19,)",0
32,20,"(20,)",0
32,21,"(21,)",0
32,22,"(22,)",0
32,23,"(23,)",0
32,24,"(24,)",0
32,25,"(25,)",0
32,26,"(26,)",0
32,27,"(27,)",0
32,28,"(28,)",0
32,29,"(29,)",0
32,30,"(30,)",0
32,31,"(31,)",0
32,32,"(32,)",0
32,33,"(33,)",0
32,34,"(34,)",0
32,35,"(35,)",0
32,36,"(36,)",0
32,37,"(37,)",1
32,38,"(38,)",1
32,39,"(39,)",1
32,40,"(40,)",0
32,41,"(41,)",1
32,42,"(42,)",1
32,43,"(43,)",1
32,44,"(44,)",0
32,45,"(45,)",1
32,46,"(46,)",1
32,47,"(47,)",1
32,48,"(48,)",1
32,49,"(49,)",1
32,50,"(50,)",1
32,51,"(51,)",1
32,52,"(52,)",0
32,53,"(53,)",1
32,54,"(54,)",1
32,55,"(55,)",1
32,56,"(56,)",1
32,57,"(57,)",1
32,58,"(58,)",0
32,59,"(59,)",1
32,60,"(60,)",1
32,61,"(61,)",1
32,62,"(62,)",0
32,63,"(63,)",1
32,64,"(64,)",0
32,65,"(65,)",1
32,66,"(66,)",1
32,67,"(67,)",1
32,68,"(68,)",0
32,69,"(69,)",1
32,70,"(70,)",0
32,71,"(71,)",1
32,72,"(72,)",1
32,73,"(73,)",1
32,74,"(74,)",0
32,75,"(75,)",1
32,76,"(76,)",1
32,77,"(77,)",1
32,78,"(78,)",0
32,79,"(79,)",1
32,80,"(80,)",1
32,81,"(81,)",1
32,82,"(82,)",1
32,83,"(83,)",1
32,84,"(84,)",0
32,85,"(85,)",1
32,86,"(86,)",0
32,87,"(87,)",1
32,88,"(88,)",0
32,89,"(89,)",1
32,90,"(90,)",1
32,91,"(91,)",1
32,92,"(92,)",1
32,93,"(93,)",1
32,94,"(94,)",1
32,95,"(95,)",1
32,96,"(96,)",0
32,97,"(97,)",1
32,98,"(98,)",1
32,99,"(99,)",1
32,100,"(100,)",0
32,101,"(101,)",1
33,1,"(1,)",0
33,2,"(2,)",0
33,3,"(3,)",0
33,4,"(4,)",0
33,5,"(5,)",0
33,6,"(6,)",0
33,7,"(7,)",0
33,8,"(8,)",0
33,9,"(9,)",0
33,10,"(10,)",0
33,11,"(11,)",0
33,12,"(12,)",0
33,13,"(13,)",0
33,14,"(14,)",0
33,15,"(15,)",0
33,16,"(16,)",0
33,17,"(17,)",0
33,18,"(18,)",0
33,19,"(19,)",0
33,20,"(20,)",0
33,21,"(21,)",0
33,22,"(22,)",0
33,23,"(23,)",0
33,24,"(24,)",0
33,25,"(25,)",0
33,26,"(26,)",0
33,27,"(27,)",0
33,28,"(28,)",0
33,29,"(29,)",0
33,30,"(30,)",0
33,31,"(31,)",0
33,32,"(32,)",0
33,33,"(33,)",0
33,34,"(34,)",0
33,35,"(35,)",0
33,36,"(36,)",1
33,37,"(37,)",1
33,38,"(38,)",0
33,39,"(39,)",1
33,40,"(40,)",1
33,41,"(41,)",1
33,42,"(42,)",0
33,43,"(43,)",1
33,44,"(44,)",1
33,45,"(45,)",1
33,46,"(46,)",0
33,47,"(47,)",1
33,48,"(48,)",0
33,49,"(49,)",1
33,50,"(50,)",0
33,51,"(51,)",1
33,52,"(52,)",1
33,53,"(53,)",1
33,54,"(54,)",0
33,55,"(55,)",1
33,56,"(56,)",0
33,57,"(57,)",1
33,58,"(58,)",1
33,59,"(59,)",1
33,60,"(60,)",0
33,61,"(61,)",1
33,62,"(62,)",1
33,63,"(63,)",1
33,64,"(64,)",1
33,65,"(65,)",1
33,66,"(66,)",0
33,67,"(67,)",1
33,68,"(68,)",1
33,69,"(69,)",1
33,70,"(70,)",1
33,71,"(71,)",1
33,72,"(72,)",0
33,73,"(73,)",1
33,74,"(74,)",1
33,75,"(75,)",1
33,76,"(76,)",0
33,77,"(77,)",1
33,78,"(78,)",1
33,79,"(79,)",1
33,80,"(80,)",0
33,81,"(81,)",1
33,82,"(82,)",0
33,83,"(83,)",1
33,84,"(84,)",1
33,85,"(85,)",1
33,86,"(86,)",1
33,87,"(87,)",1
33,88,"(88,)",1
33,89,"(89,)",1
33,90,"(90,)",0
33,91,"(91,)",1
33,92,"(92,)",0
33,93,"(93,)",1
33,94,"(94,)",0
33,95,"(95,)",1
33,96,"(96,)",1
33,97,"(97,)",1
33,98,"(98,)",0
33,99,"(99,)",1
33,100,"(100,)",1
33,101,"(101,)",1
34,1,"(1,)",0
34,2,"(2,)",0
34,3,"(3,)",0
34,4,"(4,)",0
34,5,"(5,)",0
34,6,"(6,)",0
34,7,"(7,)",0
34,8,"(8,)",0
34,9,"(9,)",0
34,10,"(10,)",0
34,11,"(11,)",0
34,12,"(12,)",0
34,13,"(13,)",0
34,14,"(14,)",0
34,15,"(15,)",0
34,16,"(16,)",0
34,17,"(17,)",0
34,18,"(18,)",0
34,19,"(19,)",0
34,20,"(20,)",0
34,21,"(21,)",0
34,22,"(22,)",0
34,23,"(23,)",0
34,24,"(24,)",0
34,25,"(25,)",0
34,26,"(26,)",0
34,27,"(27,)",0
34,28,"(28,)",0
34,29,"(29,)",0
34,30,"(30,)",0
34,31,"(31,)",0
34,32,"(32,)",0
34,33,"(33,)",1
34,34,"(34,)",1
34,35,"(35,)",1
34,36,"(36,)",0
34,37,"(37,)",1
34,38,"(38,)",1
34,39,"(39,)",1
34,40,"(40,)",0
34,41,"(41,)",1
34,42,"(42,)",1
34,43,"(43,)",1
34,44,"(44,)",0
34,45,"(45,)",1
34,46,"(46,)",1
34,47,"(47,)",1
34,48,"(48,)",1
34,49,"(49,)",1
34,50,"(50,)",1
34,51,"(51,)",1
34,52,"(52,)",0
34,53,"(53,)",1
34,54,"(54,)",1
34,55,"(55,)",1
34,56,"(56,)",1
34,57,"(57,)",1
34,58,"(58,)",0
34,59,"(59,)",1
34,60,"(60,)",1
34,61,"(61,)",1
